"id","institutionCode","collectionCode","ownerInstitutionCode","basisOfRecord","occurrenceID","catalogNumber","otherCatalogNumbers","higherClassification","kingdom","phylum","class","order","family","scientificName","simplifiedName","taxonID","scientificNameAuthorship","genus","subgenus","specificEpithet","verbatimTaxonRank","infraspecificEpithet","taxonRank","identifiedBy","dateIdentified","identificationReferences","identificationRemarks","taxonRemarks","identificationQualifier","typeStatus","recordedBy","associatedCollectors","recordNumber","eventDate","eventDate2","year","month","day","startDayOfYear","endDayOfYear","verbatimEventDate","occurrenceRemarks","habitat","substrate","verbatimAttributes","behavior","vitality","fieldNumber","eventID","informationWithheld","dataGeneralizations","dynamicProperties","associatedOccurrences","associatedSequences","associatedTaxa","reproductiveCondition","establishmentMeans","cultivationStatus","lifeStage","sex","individualCount","samplingProtocol","preparations","locationID","continent","waterBody","islandGroup","island","country","stateProvince","county","municipality","locality","locationRemarks","localitySecurity","localitySecurityReason","decimalLatitude","decimalLongitude","OG_geodeticDatum","geodeticDatum_translated_to.WGS83","coordinateUncertaintyInMeters","verbatimCoordinates","georeferencedBy","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","verbatimElevation","disposition","language","recordEnteredBy","modified","sourcePrimaryKey.dbpk","collID","recordID","references","period","sampled"
2322547,"CAS","BOT-BC","","PreservedSpecimen","urn:catalog:CAS:BOT-BC:74245","74245","urn:catalog:CAS:BOT:496491","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","Ihsan A. Al-Shehbaz","1/10/10","","","","",NA,"Zeile, E. M.","","24","9/17/21","",1921,9,17,260,NA,"9/17-'21","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"",NA,NA,"",NA,"North America",NA,NA,NA,"United States","California","Alameda ","","Albany Key R. Station.","",0,NA,NA,NA,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","en","","5/13/11 15:01","urn:catalog:CAS:BOT-BC:74245",1,"64a4a3ae-c64e-44d4-a729-61e476ee99f6","https://cch2.org/portal/collections/individual/index.php?occid=2322547","1920s–1930s","y"
2352540,"CAS","BOT-BC","","PreservedSpecimen","urn:catalog:CAS:BOT-BC:74248","74248","urn:catalog:CAS:BOT:496489","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","Ihsan A. Al-Shehbaz","1/10/10","","","","",NA,"Zeile, E. M.","","36","9/24/21","",1921,9,24,267,NA,"9/24-'21","","Lot.","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"",NA,NA,"",NA,"North America",NA,NA,NA,"United States","California","Alameda ","","Berkeley.","",0,NA,NA,NA,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","en","","5/13/11 15:04","urn:catalog:CAS:BOT-BC:74248",1,"fdecbfad-f4c3-44b5-8f70-9176b14d82f4","https://cch2.org/portal/collections/individual/index.php?occid=2352540","1920s–1930s","y"
2366181,"CAS","BOT-BC","","PreservedSpecimen","urn:catalog:CAS:BOT-BC:74247","74247","urn:catalog:CAS:BOT:496485","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","Ihsan A. Al-Shehbaz","1/10/10","","","","",NA,"Zeile, E. M.","","27","9/17/21","",1921,9,17,260,NA,"9/17-'21","","Sidewalk.","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"",NA,NA,"",NA,"North America",NA,NA,NA,"United States","California","Alameda ","","North Berkeley.","",0,NA,NA,NA,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","en","","5/13/11 15:03","urn:catalog:CAS:BOT-BC:74247",1,"b5fa9fa3-5ead-4a83-a801-75aa8b63d18e","https://cch2.org/portal/collections/individual/index.php?occid=2366181","1920s–1930s","y"
2388593,"CAS","BOT-BC","","PreservedSpecimen","urn:catalog:CAS:BOT-BC:74249","74249","urn:catalog:CAS:BOT:496484","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","Ihsan A. Al-Shehbaz","2010-01","","","","",NA,"Zeile, E. M.","","37","9/24/21","",1921,9,24,267,NA,"9/24-'21","","Lot.","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"",NA,NA,"",NA,"North America",NA,NA,NA,"United States","California","Alameda ","","Berkeley.","",0,NA,NA,NA,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","en","","5/13/11 15:05","urn:catalog:CAS:BOT-BC:74249",1,"bbc5f474-c07e-41b1-80e3-1cfa5da50964","https://cch2.org/portal/collections/individual/index.php?occid=2388593","1920s–1930s","y"
2422481,"CAS","BOT-BC","","PreservedSpecimen","urn:catalog:CAS:BOT-BC:74246","74246","urn:catalog:CAS:BOT:496400","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","Ihsan A. Al-Shehbaz","2010-01","","","","",NA,"Zeile, E. M.","","26","9/17/21","",1921,9,17,260,NA,"9/17-'21","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"",NA,NA,"",NA,"North America",NA,NA,NA,"United States","California","Alameda ","","North Berkeley.","",0,NA,NA,NA,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","en","","5/13/11 15:03","urn:catalog:CAS:BOT-BC:74246",1,"903558ec-6e2d-460e-87d6-9e9c893b2220","https://cch2.org/portal/collections/individual/index.php?occid=2422481","1920s–1930s","n"
2446817,"CAS","BOT-BC","","PreservedSpecimen","urn:catalog:CAS:BOT-BC:74250","74250","urn:catalog:CAS:BOT:496492","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","Ihsan A. Al-Shehbaz","1/10/10","","","","",NA,"Zeile, E. M.","","45","9/30/21","",1921,9,30,273,NA,"9/30-'21","","Lot.","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"",NA,NA,"",NA,"North America",NA,NA,NA,"United States","California","Alameda ","","Berkeley.","",0,NA,NA,NA,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","en","","5/13/11 15:05","urn:catalog:CAS:BOT-BC:74250",1,"92bdef41-39f7-4bfd-939d-06ef5f81a90d","https://cch2.org/portal/collections/individual/index.php?occid=2446817","1920s–1930s","y"
2401356,"CAS","BOT-BC","","PreservedSpecimen","urn:catalog:CAS:BOT-BC:74221","74221","urn:catalog:CAS:DS:137415","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","Ihsan A. Al-Shehbaz","2010-01","","","","",NA,"McGregor, E. A.","","s.n.","8/25/21","",1921,8,25,237,NA,"Aug. 25, 1921","","Sandbar.","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"",NA,NA,"",NA,"North America",NA,NA,NA,"United States","California","Del Norte ","","Extending southwards from mouth of Klamath River.","",0,NA,41.48253,-124.03334,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","en","","5/13/11 12:36","urn:catalog:CAS:BOT-BC:74221",1,"e9b731c8-4fb0-48b4-a910-548970a4c462","https://cch2.org/portal/collections/individual/index.php?occid=2401356","1920s–1930s","y"
2331781,"CAS","BOT-BC","","PreservedSpecimen","urn:catalog:CAS:BOT-BC:74362","74362","urn:catalog:CAS:BOT:496493","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","Ihsan A. Al-Shehbaz","2010-01","","","","",NA,"Zeile, E. M.","","21","8/13/21","",1921,8,13,225,NA,"8/13-'21","","Highway.","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"",NA,NA,"",NA,"North America",NA,NA,NA,"United States","California","Santa Cruz ","","Brooksdale to Santa Cruz.","",0,NA,37.04177,-122.0622,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","en","","5/16/11 17:26","urn:catalog:CAS:BOT-BC:74362",1,"0c92ed61-995c-4c89-9dfe-b558847a37e9","https://cch2.org/portal/collections/individual/index.php?occid=2331781","1920s–1930s","y"
2413972,"CAS","BOT-BC","","PreservedSpecimen","urn:catalog:CAS:BOT-BC:74264","74264","urn:catalog:CAS:DS:151048","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","Ihsan A. Al-Shehbaz","2010-01","","","","",NA,"Heller, A. A.","","13828a","10/13/23","",1923,10,13,286,NA,"13-Oct-23","Seedlings.","In damp soil in the Valley oak belt.","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"",NA,NA,"",NA,"North America",NA,NA,NA,"United States","California","Butte ","","Along the highway near Richvale.","",0,NA,NA,NA,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","en","","5/13/11 16:25","urn:catalog:CAS:BOT-BC:74264",1,"5d7be789-7141-451f-afaa-c06b9a8cea29","https://cch2.org/portal/collections/individual/index.php?occid=2413972","1920s–1930s","y"
2395018,"CAS","BOT-BC","","PreservedSpecimen","urn:catalog:CAS:BOT-BC:74260","74260","urn:catalog:CAS:BOT:176599","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","Ihsan A. Al-Shehbaz","2010-01","","","","",NA,"Howell, John Thomas","","679","10/11/24","",1924,10,11,285,NA,"Oct. 11, 1924","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"",NA,NA,"",NA,"North America",NA,NA,NA,"United States","California","Alameda ","","Euclid Avenue, Berkeley.","",0,NA,37.88885,-122.2633,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","en","","5/13/11 15:17","urn:catalog:CAS:BOT-BC:74260",1,"b90202db-6688-41bf-bd84-15ca4373e2e8","https://cch2.org/portal/collections/individual/index.php?occid=2395018","1920s–1930s","y"
