id,catalogNumber,institutionCode,specificEpithet,year,month,county,decimalLatitude,decimalLongitude,selected,nearest_id,nearest_km,cohort,sampled,nearest_sampled
469100,SD00062634,SD,sativus,2006,5,San Diego,33.1689,-117.0945,y,3499442,5.806864629,new,n,y
469103,SD00062631,SD,sativus,2008,5,San Diego,33.08349,-117.12284,y,3499442,6.69439323,new,n,y
469143,SD00062556,SD,raphanistrum,2012,5,San Diego,33.07594,-117.1143,y,3499442,6.709007016,new,n,y
469127,SD00062657,SD,sativus,2009,3,San Diego,33.05889,-117.07528,y,3499442,7.012566245,new,n,y
469145,SD00062653,SD,sativus,2013,3,San Diego,33.06289,-117.10389,y,3499442,7.365719746,new,n,y
469093,SD00062721,SD,sativus,2006,5,San Diego,33.1833,-117.0003,y,3499442,9.259764061,new,n,y
469077,SD00062641,SD,sativus,2005,10,San Diego,33.1777,-116.9856,y,3499442,9.833804576,new,n,y
469097,SD00062636,SD,sativus,2008,4,San Diego,33.22722,-116.94444,y,3499442,16.37922386,new,n,y
468989,SD00062736,SD,sativus,1935,3,San Diego,32.77353,-117.09519,y,395628,2.134764763,old,n,y
468981,SD00062551,SD,raphanistrum,1937,4,San Diego,33.23198,-117.32365,y,469113,4.714700712,old,n,y
468978,SD00062552,SD,raphanistrum,1937,4,San Diego,33.38114,-117.5731,y,469119,1.941514219,old,n,y
468976,SD00062565,SD,raphanistrum,1937,1,San Diego,32.80427,-117.24817,y,469163,1.22977826,old,n,y
391803,SDSU17622,SDSU,sativus,2005,4,San Diego,32.9631,-117.25,y,468967,3.503899844,new,n,y
395477,SDSU21495,SDSU,sativus,2014,4,San Diego,32.81756,-117.0605,y,468991,5.731739661,new,n,y
388460,SDSU14146,SDSU,sativus,2002,5,San Diego,32.77556,-117.18833,y,468992,5.262295775,new,n,y
613793,SFV104581,SFV,sativus,2011,3,Los Angeles,34.136,-118.194,y,83203,1.920644471,new,n,y
617784,SFV104582,SFV,sativus,2008,4,Riverside,33.98,-117.41,y,3563575,11.93281041,new,n,y
610288,SFV104572,SFV,raphanistrum,1939,7,Santa Clara,37.11665,-121.96668,y,236700,9.175284893,old,n,y
3618936,,SHTC,raphanistrum,2019,3,Stanislaus,37.52972222,-120.8494444,y,3262100,17.79838382,new,n,y
3611474,,SHTC,raphanistrum,2016,3,Stanislaus,37.522794,-120.853169,y,3262100,18.09962665,new,n,y
3618225,,SHTC,sativus,2018,4,Stanislaus,37.5225,-120.8525,y,3262100,18.16435235,new,n,y
3612238,,SHTC,sativus,2016,3,Stanislaus,37.522222,-120.849722,y,3262100,18.35921291,new,n,y
3618669,,SHTC,raphanistrum,2018,5,Stanislaus,37.6075,-120.75556,y,3444193,19.41476148,new,n,y
1572304,UCR0083369,UCR,sativus,2005,3,San Diego,33.09194,-117.29917,y,468966,2.048445534,new,n,y
1585505,UCR0083362,UCR,sativus,2003,4,San Diego,33.08556,-117.29806,y,468966,2.532671212,new,n,y
1555576,UCR0083363,UCR,sativus,2004,5,San Diego,33.14917,-117.29833,y,468966,5.731265914,new,n,y
1588191,UCR0083361,UCR,sativus,2005,6,San Diego,32.96806,-117.25417,y,468967,2.95363584,new,n,y
1575247,UCR0083367,UCR,sativus,2005,6,San Diego,33.08528,-116.90167,y,468971,8.434585135,new,n,y
1591417,UCR0083360,UCR,sativus,2005,7,San Diego,32.75531,-116.9015,y,468972,4.505069593,new,n,y
1653991,UCR0083357,UCR,sativus,2009,3,San Diego,32.85761,-116.955,y,468984,6.989975787,new,n,y
1562530,UCR0083365,UCR,sativus,2003,4,San Diego,32.82361,-116.865,y,468984,9.66018775,new,n,y
1576181,UCR0083368,UCR,sativus,2004,6,San Diego,32.63583,-116.88389,y,468990,9.029919975,new,n,y
1591452,UCR0083359,UCR,sativus,2005,4,San Diego,32.77194,-116.79722,y,468990,9.582838183,new,n,y
1544580,UCR0083308,UCR,raphanistrum,2003,5,San Diego,32.57278,-116.75778,y,468990,19.46969231,new,n,y
1667093,UCR0083355,UCR,sativus,2012,6,San Diego,33.169,-117.04769,y,3499442,5.551248807,new,n,y
4588064,UCSB057874,UCSB,sativus,2019,4,Santa Barbara,34.4153,-119.8668,y,3525429,3.617270899,new,n,y
240188,,UCSC,sativus,2018,2,Santa Cruz,36.993746,-122.058766,y,2331781,5.33836036,new,n,y
240388,,UCSC,sativus,2018,2,Santa Cruz,36.993746,-122.058766,y,2331781,5.33836036,new,n,y
240008,,UCSC,sativus,2018,2,Santa Cruz,36.99338,-122.0506055,y,2331781,5.468448996,new,n,y
2207383,,UCSC,sativus,2019,2,Santa Cruz,36.990795,-122.05112,y,2331781,5.742391746,new,n,y
240048,,UCSC,sativus,2018,2,Santa Cruz,36.99,-122.055,y,2331781,5.780947558,new,n,y
2207434,,UCSC,sativus,2019,2,Santa Cruz,36.989628,-122.05486,y,2331781,5.823363149,new,n,y
240030,,UCSC,sativus,2018,2,Santa Cruz,36.989471,-122.056716,y,2331781,5.824517636,new,n,y
240127,,UCSC,sativus,2018,2,Santa Cruz,36.98844285,-122.0673873,y,2331781,5.936114028,new,n,y
240327,,UCSC,sativus,2018,2,Santa Cruz,36.98844285,-122.0673873,y,2331781,5.936114028,new,n,y
2207186,,UCSC,sativus,2019,2,Santa Cruz,36.986175,-122.05445,y,2331781,6.20824792,new,n,y
2207312,,UCSC,sativus,2019,2,Santa Cruz,36.98595,-122.05594,y,2331781,6.219787239,new,n,y
2207273,,UCSC,sativus,2019,2,Santa Cruz,36.9857335,-122.05538,y,2331781,6.248361772,new,n,y
2207336,,UCSC,raphanistrum,2019,2,Santa Cruz,36.985656,-122.05608,y,2331781,6.251186336,new,n,y
2207339,,UCSC,sativus,2019,2,Santa Cruz,36.9856311,-122.05598,y,2331781,6.25472052,new,n,y
2207437,,UCSC,sativus,2019,2,Santa Cruz,36.9858177,-122.05369,y,2331781,6.255484426,new,n,y
239971,,UCSC,sativus,2018,2,Santa Cruz,36.98561096,-122.0559714,y,2331781,6.257014602,new,n,y
2207423,,UCSC,sativus,2019,2,Santa Cruz,36.985435,-122.0553,y,2331781,6.282024753,new,n,y
2207207,,UCSC,sativus,2019,2,Santa Cruz,36.9838,-122.0486,y,2331781,6.546253899,new,n,y
240241,,UCSC,raphanistrum,2018,2,Santa Cruz,36.982991,-122.049042,y,2331781,6.627445036,new,n,y
240441,,UCSC,raphanistrum,2018,2,Santa Cruz,36.982991,-122.049042,y,2331781,6.627445036,new,n,y
2207308,,UCSC,sativus,2019,2,Santa Cruz,36.98201,-122.06204,y,2331781,6.632052506,new,n,y
2207251,,UCSC,sativus,2019,2,Santa Cruz,36.9782,-122.05389,y,2331781,7.093521827,new,n,y
240160,,UCSC,sativus,2018,2,Santa Cruz,36.97481667,-122.0522528,y,2331781,7.482889998,new,n,y
240360,,UCSC,sativus,2018,2,Santa Cruz,36.97481667,-122.0522528,y,2331781,7.482889998,new,n,y
2207282,,UCSC,sativus,2019,2,Santa Cruz,36.9623361,-122.03023,y,2331781,9.263297908,new,n,y
240045,,UCSC,raphanistrum,2018,2,Santa Cruz,36.985876,-122.067348,y,3433650,6.211319739,new,n,y
2207224,,UCSC,sativus,2019,2,Santa Cruz,36.9851563,-122.06734,y,3433650,6.229120382,new,n,y
2207216,,UCSC,sativus,2019,2,Santa Cruz,36.953038,-122.06492,y,3433650,7.997102173,new,n,y
2207374,,UCSC,sativus,2019,2,Santa Cruz,36.953038,-122.06492,y,3433650,7.997102173,new,n,y
3826866,,UCSC,sativus,2020,2,Santa Cruz,36.94935463,-122.0672506,y,3433650,8.098614107,new,n,y
239881,,UCSC,sativus,2018,2,Santa Cruz,36.951944,-122.064444,y,3433650,8.105698406,new,n,y
240217,,UCSC,sativus,2018,2,Santa Cruz,36.952177,-122.064068,y,3433650,8.11583615,new,n,y
240417,,UCSC,sativus,2018,2,Santa Cruz,36.952177,-122.064068,y,3433650,8.11583615,new,n,y
3826803,,UCSC,sativus,2020,2,Santa Cruz,36.95211167,-122.0640333,y,3433650,8.122757248,new,n,y
3826872,,UCSC,sativus,2020,2,Santa Cruz,36.951247,-122.0647366,y,3433650,8.133962951,new,n,y
2207182,,UCSC,sativus,2019,2,Santa Cruz,36.956178,-122.05996,y,3433650,8.147896912,new,n,y
240237,,UCSC,sativus,2018,2,Santa Cruz,36.951325,-122.064202,y,3433650,8.165506706,new,n,y
240437,,UCSC,sativus,2018,2,Santa Cruz,36.951325,-122.064202,y,3433650,8.165506706,new,n,y
3827001,,UCSC,sativus,2020,2,Santa Cruz,36.952691,-122.062712,y,3433650,8.176097542,new,n,y
240225,,UCSC,sativus,2018,2,Santa Cruz,36.950203,-122.065021,y,3433650,8.188150492,new,n,y
240425,,UCSC,sativus,2018,2,Santa Cruz,36.950203,-122.065021,y,3433650,8.188150492,new,n,y
3590297,,UCSC,sativus,2019,4,Santa Cruz,36.95224,-122.06277,y,3433650,8.202566515,new,n,y
239984,,UCSC,raphanistrum,2018,2,Santa Cruz,36.94996667,-122.0647417,y,3433650,8.224059146,new,n,y
3826971,,UCSC,sativus,2020,2,Santa Cruz,36.94988333,-122.0646278,y,3433650,8.237774951,new,n,y
240208,,UCSC,sativus,2018,2,Santa Cruz,36.950104,-122.064008,y,3433650,8.264573444,new,n,y
240408,,UCSC,sativus,2018,2,Santa Cruz,36.950104,-122.064008,y,3433650,8.264573444,new,n,y
239858,,UCSC,sativus,2018,2,Santa Cruz,36.949988,-122.063398,y,3433650,8.314702076,new,n,y
3827089,,UCSC,sativus,2020,2,Santa Cruz,36.94938333,-122.0637583,y,3433650,8.33278242,new,n,y
240097,,UCSC,sativus,2018,2,Santa Cruz,36.94935333,-122.0637805,y,3433650,8.333400234,new,n,y
240297,,UCSC,sativus,2018,2,Santa Cruz,36.94935333,-122.0637805,y,3433650,8.333400234,new,n,y
239908,,UCSC,sativus,2018,2,Santa Cruz,36.949405,-122.0634612,y,3433650,8.351570614,new,n,y
3826742,,UCSC,sativus,2020,2,Santa Cruz,36.94928988,-122.0634716,y,3433650,8.359033419,new,n,y
3827041,,UCSC,sativus,2020,2,Santa Cruz,36.94980347,-122.0627466,y,3433650,8.372568703,new,n,y
3826916,,UCSC,sativus,2020,2,Santa Cruz,36.94978333,-122.0627528,y,3433650,8.373554922,new,n,y
2500762,154056,CAS,sativus,2005,3,San Diego,33.09194444,-117.2991667,y,468966,2.048493519,new,y,y
2405523,74175,CAS,raphanistrum,1937,10,Alameda ,37.8096,-122.15752,y,202480,6.55100966,old,y,y
2331781,74362,CAS,sativus,1921,8,Santa Cruz ,37.04177,-122.0622,y,236700,4.716853656,old,y,y
2311023,74259,CAS,sativus,1925,5,Alameda ,37.87366,-122.23283,y,3475357,14.94485671,old,y,y
2395018,74260,CAS,sativus,1924,10,Alameda ,37.88885,-122.2633,y,3475357,15.58015029,old,y,y
2317066,74244,CAS,sativus,1921,9,Alameda ,37.87291,-122.25191,y,3475357,16.09119948,old,y,y
2440492,74279,CAS,sativus,1932,3,Los Angeles ,34.08832,-117.76815,y,5549192,6.199680297,old,y,y
2132998,CHSC111394,CHSC,raphanistrum,2012,5,Butte,39.750833,-121.801389,y,2061482,8.847211561,new,y,y
2061578,CHSC000535,CHSC,sativus,1938,3,San Bernardino,34.128611,-117.208889,y,1695490,16.98747498,old,y,y
2061482,CHSC000533,CHSC,raphanistrum,1935,3,Butte,39.730278,-121.901111,y,2132998,8.847211561,old,y,y
1372819,DAV300679,DAV,raphanistrum,2012,4,Merced,37.381667,-120.281389,y,3183749,10.2772461,new,y,y
3792158,FSC0010443,FSC,raphanistrum,1929,8,Monterey,36.59489,-121.90056,y,238791,15.93147663,old,y,y
3792196,FSC0010481,FSC,sativus,1929,8,Monterey,36.61746,-121.92296,y,238791,17.51593564,old,y,y
3792171,FSC0010456,FSC,raphanistrum,1934,4,Alameda,37.87231,-122.26005,y,3475357,16.63022416,old,y,y
3630484,OBI161552,OBI,sativus,2019,5,Santa Barbara,34.45277158,-120.4708787,y,141265,20.72069589,new,y,y
5752868,OBI183593,OBI,sativus,2022,2,San Luis Obispo,35.26442,-120.68481,y,3293792,5.461404513,new,y,y
216778,OBI101740,OBI,sativus,2016,3,San Luis Obispo,35.187084,-120.746349,y,3293792,14.15591716,new,y,y
215180,OBI101741,OBI,sativus,2017,7,Santa Cruz,37.059761,-122.225633,y,3306212,2.86162799,new,y,y
202480,OBI101761,OBI,sativus,2004,4,Alameda,37.751459,-122.144718,y,3550026,4.765042069,new,y,y
3771777,SBBG174263,SBBG,sativus,2018,3,San Diego,33.36711,-117.26121,y,468987,6.978703867,new,y,y
4060635,SBBG230712,SBBG,sativus,2020,5,San Luis Obispo,35.191,-120.616,y,3293792,8.439324426,new,y,y
124275,SBBG213850,SBBG,sativus,2015,2,Ventura,34.43475,-119.2753,y,3366934,22.81700279,new,y,y
147598,SBBG213846,SBBG,sativus,2010,2,Ventura,34.42711,-119.26089,y,3366934,24.08496736,new,y,y
407313,SBBG213845,SBBG,sativus,2010,2,Ventura,34.42711,-119.26089,y,3366934,24.08496736,new,y,y
2264695,SBBG166103,SBBG,sativus,2019,3,Santa Barbara,34.421134,-119.86677,y,3525429,3.008045512,new,y,y
141265,SBBG213823,SBBG,sativus,1927,5,Santa Barbara,34.6392,-120.4569,y,1582894,8.987592483,old,y,y
73443,SBBG213811,SBBG,raphanistrum,1930,4,Santa Barbara,34.413,-119.742,y,1896191,10.1328779,old,y,y
469078,SD00062639,SD,sativus,2004,12,San Diego,33.09528,-117.31444,y,468966,0.692549788,new,y,y
469173,SD00062724,SD,sativus,2012,2,San Diego,33.08363,-117.30874,y,468966,2.079113746,new,y,y
469062,SD00062590,SD,sativus,2004,11,San Diego,33.0656,-117.3054,y,468966,4.054569402,new,y,y
469111,SD00062628,SD,sativus,2007,5,San Diego,33.0053,-117.2621,y,468967,1.501797698,new,y,y
469160,SD00062701,SD,sativus,2012,3,San Diego,32.99681,-117.23397,y,468967,1.719722417,new,y,y
469136,SD00062776,SD,sativus,2012,2,San Diego,32.53637,-117.1076,y,468968,2.85898192,new,y,y
469107,SD00062630,SD,sativus,2007,5,San Diego,33.13111,-117.19833,y,468970,1.627653089,new,y,y
469096,SD00062584,SD,sativus,2006,5,San Diego,33.1296,-117.1477,y,468970,3.302502911,new,y,y
3700299,SD00029907,SD,sativus,2017,5,San Diego,33.07737,-116.98685,y,468971,0.705578893,new,y,y
3113067,SD00023691,SD,raphanistrum,2017,6,San Diego,33.0755,-116.99747,y,468971,0.894493645,new,y,y
469128,SD00062656,SD,sativus,2009,4,San Diego,33.22695,-116.82572,y,468971,22.32890129,new,y,y
469055,SD00062752,SD,sativus,2004,7,San Diego,32.754,-116.942,y,468972,2.285648797,new,y,y
469139,SD00062706,SD,sativus,2012,4,San Diego,32.71373,-116.97712,y,468972,3.951105494,new,y,y
469079,SD00062691,SD,sativus,2005,7,San Diego,32.7553,-116.9015,y,468972,4.504471454,new,y,y
469091,SD00062720,SD,sativus,2006,4,San Diego,32.7031,-116.9936,y,468972,5.891691923,new,y,y
469135,SD00062557,SD,raphanistrum,2011,5,San Diego,32.66451,-116.9877,y,468972,8.760008531,new,y,y
469126,SD00062682,SD,sativus,2006,5,San Diego,33.2903,-117.4442,y,468973,0.897256115,new,y,y
469119,SD00062784,SD,sativus,2008,4,San Diego,33.38691,-117.5534,y,468974,1.711137187,new,y,y
469040,SD00062685,SD,sativus,2004,8,San Diego,32.614,-117.11,y,468982,0.959286419,new,y,y
469165,SD00062696,SD,sativus,2012,2,San Diego,32.6528,-117.1026,y,468982,4.071175207,new,y,y
469174,SD00062723,SD,sativus,2012,2,San Diego,32.6522,-117.0495,y,468982,6.207085501,new,y,y
469105,SD00062729,SD,sativus,2006,6,San Diego,32.808,-116.9969,y,468984,3.545068881,new,y,y
469137,SD00062707,SD,sativus,2010,2,San Diego,32.76069,-117.00169,y,468984,5.286636543,new,y,y
469031,SD00062660,SD,sativus,2003,5,San Diego,33.38917,-117.05083,y,468985,1.708377899,new,y,y
469123,SD00062583,SD,sativus,2009,5,San Diego,33.39612,-117.32063,y,468986,4.590681115,new,y,y
469147,SD00062650,SD,sativus,2013,5,San Diego,33.39675,-117.26296,y,468986,7.000716099,new,y,y
469140,SD00062774,SD,sativus,2012,5,San Diego,33.44973,-117.42031,y,468986,9.38549329,new,y,y
469138,SD00062775,SD,sativus,2012,2,San Diego,33.3326,-117.33208,y,468987,0.953308107,new,y,y
469176,SD00062725,SD,sativus,2016,4,San Diego,33.32722,-117.26621,y,468987,5.221680829,new,y,y
2890234,SD00021403,SD,sativus,2018,3,San Diego,33.36711,-117.26121,y,468987,6.978703867,new,y,y
469053,SD00062753,SD,sativus,2003,7,San Diego,32.66472,-116.86694,y,468990,5.860403995,new,y,y
469058,SD00062561,SD,raphanistrum,2004,5,San Diego,32.66389,-116.86806,y,468990,5.937165168,new,y,y
469059,SD00062755,SD,sativus,2004,6,San Diego,32.63583,-116.88389,y,468990,9.029919975,new,y,y
469063,SD00062589,SD,sativus,2005,3,San Diego,32.78722,-117.04972,y,468991,3.650112003,new,y,y
469164,SD00062697,SD,sativus,2012,1,San Diego,32.77306,-117.03604,y,468991,4.363608956,new,y,y
469129,SD00062655,SD,sativus,2008,4,San Diego,32.71083,-117.08139,y,468991,6.485004712,new,y,y
469115,SD00062731,SD,sativus,2006,5,San Diego,32.7836,-117.1525,y,468992,2.140602782,new,y,y
469065,SD00062735,SD,sativus,2005,3,San Diego,32.7411,-117.1439,y,468992,3.894560979,new,y,y
469044,SD00062760,SD,sativus,2005,2,San Diego,32.7433,-117.1544,y,468992,4.066333055,new,y,y
469033,SD00062766,SD,sativus,2004,4,San Diego,32.7341,-117.1285,y,468992,4.525611826,new,y,y
469095,SD00062585,SD,sativus,2005,5,San Diego,32.7271,-117.1372,y,468992,5.309788106,new,y,y
6014478,SD00087803,SD,sativus,2019,5,Los Angeles,34.1608,-117.8392,y,2449627,5.461275192,new,y,y
3700296,SD00030202,SD,sativus,2010,2,Ventura,34.42711,-119.26089,y,3366934,24.08496736,new,y,y
468997,SD00062792,SD,sativus,1932,7,Monterey,36.60643,-121.86748,y,238791,12.7611944,old,y,y
468991,SD00062716,SD,sativus,1935,2,San Diego,32.7693,-117.0824,y,395628,1.517019646,old,y,y
469026,SD00062737,SD,sativus,1935,3,San Diego,32.77353,-117.09519,y,395628,2.134764763,old,y,y
468964,SD00062718,SD,sativus,1935,2,San Diego,32.76805,-117.09675,y,395628,2.558269292,old,y,y
468985,SD00062743,SD,sativus,1940,3,San Diego,33.39493,-117.0338,y,469031,1.708377899,old,y,y
468982,SD00062675,SD,sativus,1937,12,San Diego,32.61615,-117.1001,y,469040,0.959286419,old,y,y
468983,SD00062670,SD,sativus,1938,5,San Diego,32.59102,-117.11158,y,469040,2.552734626,old,y,y
468972,SD00062564,SD,raphanistrum,1936,3,San Diego,32.73339,-116.94197,y,469055,2.285648797,old,y,y
468990,SD00062715,SD,sativus,1934,3,San Diego,32.71699,-116.87613,y,469079,4.868772639,old,y,y
468984,SD00062713,SD,sativus,1927,3,San Diego,32.79489,-116.96238,y,469105,3.545068881,old,y,y
468970,SD00062671,SD,sativus,1936,2,San Diego,33.13653,-117.18212,y,469107,1.627653089,old,y,y
468975,SD00062674,SD,sativus,1936,3,San Diego,33.17337,-117.20865,y,469107,4.784800769,old,y,y
468967,SD00062673,SD,sativus,1936,1,San Diego,32.99464,-117.25219,y,469111,1.501797698,old,y,y
468980,SD00062677,SD,sativus,1937,4,San Diego,33.23198,-117.32365,y,469113,4.714700712,old,y,y
468992,SD00062717,SD,sativus,1935,3,San Diego,32.77479,-117.13217,y,469115,2.140602782,old,y,y
468974,SD00062679,SD,sativus,1936,3,San Diego,33.37199,-117.55808,y,469119,1.711137187,old,y,y
468979,SD00061956,SD,raphanistrum,1937,4,San Diego,33.38114,-117.5731,y,469119,1.941514219,old,y,y
468986,SD00062669,SD,sativus,1940,4,San Diego,33.43751,-117.32043,y,469123,4.590681115,old,y,y
468973,SD00062553,SD,,1936,3,San Diego,33.28587,-117.45226,y,469126,0.897256115,old,y,y
468968,SD00062672,SD,sativus,1936,1,San Diego,32.55134,-117.08282,y,469136,2.85898192,old,y,y
468987,SD00062668,SD,sativus,1940,5,San Diego,33.33047,-117.32216,y,469138,0.953308107,old,y,y
469005,SD00062739,SD,sativus,1930,5,San Diego,33.02028,-117.20278,y,469157,1.195425816,old,y,y
468977,SD00062676,SD,sativus,1937,1,San Diego,32.80427,-117.24817,y,469163,1.22977826,old,y,y
468995,SD00062714,SD,sativus,1932,3,San Diego,32.64633,-117.15096,y,469165,4.593562219,old,y,y
468988,SD00062800,SD,sativus,1931,2,Los Angeles,33.75995,-118.36373,y,1630048,7.590516832,old,y,y
468966,SD00062754,SD,sativus,1936,6,San Diego,33.10041,-117.31867,y,1654990,0.609275195,old,y,y
468994,SD00062794,SD,sativus,1932,8,Santa Barbara,34.96896,-120.58147,y,1657455,10.52450093,old,y,y
468971,SD00062678,SD,sativus,1936,2,San Diego,33.08208,-116.99193,y,3700299,0.705578893,old,y,y
395628,SDSU21677,SDSU,sativus,2016,4,San Diego,32.78112,-117.07425,y,468991,1.517019646,new,y,y
394165,SDSU19995,SDSU,sativus,2012,4,San Diego,32.83893,-117.04566,y,468991,8.454026569,new,y,y
394122,SDSU19952,SDSU,sativus,2012,4,San Diego,32.83894,-117.04552,y,468991,8.460384417,new,y,y
393682,SDSU19512,SDSU,sativus,2010,5,San Diego,32.83988,-117.04476,y,468991,8.584630701,new,y,y
5549192,SDSU25094,SDSU,sativus,2021,4,Los Angeles,34.143611,-117.75833,y,2440492,6.199680297,new,y,y
3475357,JEPS100009,UCJEPS,raphanistrum,2003,4,Contra Costa,37.979923,-122.12844,y,2311023,14.94485671,new,y,y
3366934,UC1126750,UCJEPS,sativus,1935,2,Santa Barbara,34.417289,-119.522628,y,124275,22.81700279,old,y,y
3550026,UC1126746,UCJEPS,sativus,1934,3,Alameda,37.736774,-122.093915,y,202480,4.765042069,old,y,y
3379131,UC1126745,UCJEPS,sativus,1934,3,Alameda,37.736887,-122.092897,y,202480,4.845245979,old,y,y
3183749,UC1126742,UCJEPS,raphanistrum,1936,4,Mariposa,37.467719,-120.238504,y,1372819,10.2772461,old,y,y
3489238,UC1126741,UCJEPS,raphanistrum,1936,3,Mariposa,37.602511,-120.309387,y,1372819,24.63552887,old,y,y
3440200,UC1126753,UCJEPS,sativus,1936,3,San Luis Obispo,35.098215,-120.579118,y,1547140,0.223570266,old,y,y
3562157,UC1126747,UCJEPS,sativus,1935,3,Santa Barbara,34.673674,-120.578258,y,1582894,12.31742091,old,y,y
3563575,UC1536931,UCJEPS,sativus,1935,3,Riverside,33.980016,-117.280866,y,1602409,6.402580648,old,y,y
3358215,UC519997,UCJEPS,sativus,1932,1,Los Angeles,34.11558,-117.88912,y,1635613,4.169552144,old,y,y
3260290,UC407038,UCJEPS,sativus,1930,4,Contra Costa,38.03639,-121.68472,y,3349335,24.27681852,old,y,y
3334730,UC650429,UCJEPS,sativus,1930,4,Contra Costa,38.03639,-121.68472,y,3349335,24.27681852,old,y,y
3417594,UC1614555,UCJEPS,sativus,1934,9,Alameda,37.876342,-122.238971,y,3475357,15.05369786,old,y,y
3492727,UC521694,UCJEPS,sativus,1933,9,Alameda,37.873417,-122.238851,y,3475357,15.29650898,old,y,y
3525429,UC1126748,UCJEPS,sativus,1935,4,Santa Barbara,34.446285,-119.854537,y,3964300,2.910025057,old,y,y
1582894,UCR0083403,UCR,sativus,2005,4,Santa Barbara,34.575,-120.51667,y,141265,8.987592483,new,y,y
1654990,UCR0083358,UCR,sativus,2004,12,San Diego,33.09694,-117.31361,y,468966,0.609275195,new,y,y
1655769,UCR0083356,UCR,sativus,2012,5,San Diego,33.44969,-117.42031,y,468986,9.384855756,new,y,y
1630048,UCR0083330,UCR,sativus,2010,3,Los Angeles,33.82611,-118.34278,y,468988,7.590516832,new,y,y
1566244,UCR0083370,UCR,sativus,2003,7,San Diego,32.66472,-116.86694,y,468990,5.860403995,new,y,y
1578856,UCR0083366,UCR,sativus,2004,5,San Diego,32.66389,-116.86806,y,468990,5.937165168,new,y,y
3591679,UCR0083304,UCR,raphanistrum,2015,3,Los Angeles,34.15278,-117.83139,y,2449627,5.113353661,new,y,y
1635613,UCR0083332,UCR,sativus,2009,3,Los Angeles,34.13111,-117.93028,y,3358215,4.169552144,new,y,y
1547140,UCR0083373,UCR,sativus,2003,7,San Luis Obispo,35.09833,-120.57667,y,3440200,0.223570266,new,y,y
1560057,UCR0083372,UCR,sativus,2004,3,San Luis Obispo,35.08333,-120.585,y,3440200,1.736296555,new,y,y
1657455,UCR0083305,UCR,raphanistrum,2004,2,San Luis Obispo,35.05167,-120.525,y,3440200,7.143326835,new,y,y
1669580,UCR0083354,UCR,sativus,2013,3,San Diego,33.06289,-117.10389,y,3499442,7.365719746,new,y,y
1602409,UCR0111501,UCR,sativus,2005,5,Riverside,33.94028,-117.33111,y,3563575,6.402580648,new,y,y
1695490,UCR0083350,UCR,sativus,2011,6,San Bernardino,34.03464,-117.35422,y,3563575,9.090043904,new,y,y
293450,UCSB032040,UCSB,sativus,2001,4,Santa Barbara,34.88,-120.4816667,y,468994,13.43727356,new,y,y
3964300,UCSB044460,UCSB,raphanistrum,2017,5,Santa Barbara,34.4201,-119.85645,y,3525429,2.910025057,new,y,y
330069,UCSB040101,UCSB,sativus,2002,5,Santa Barbara,34.417415,-119.861133,y,3525429,3.259435799,new,y,y
4064867,UCSB050386,UCSB,sativus,2017,12,Santa Barbara,34.421881,-119.879608,y,3525429,3.555074937,new,y,y
1895626,UCSB041178,UCSB,sativus,2009,6,Santa Barbara,34.418182,-119.883056,y,3525429,4.07306453,new,y,y
1896191,UCSB041759,UCSB,sativus,2005,6,Santa Barbara,34.409149,-119.852117,y,3525429,4.125502888,new,y,y
238791,UCSC100000690,UCSC,sativus,2015,5,Monterey,36.6294,-121.7277,y,468997,12.7611944,new,y,y
236700,UCSC100000689,UCSC,raphanistrum,2012,11,Santa Cruz,37.08427,-122.06165,y,2331781,4.716853656,new,y,y
236311,UCSC100000688,UCSC,raphanistrum,2013,4,Santa Cruz,36.988889,-122.050556,y,2331781,5.959408311,new,y,y
236400,UCSC100000698,UCSC,sativus,2011,5,Santa Cruz,36.987944,-122.065972,y,2331781,5.982922249,new,y,y
235906,UCSC100000697,UCSC,sativus,2011,4,Santa Cruz,36.9649506,-121.9949615,y,2331781,10.41618553,new,y,y
3590276,UCSC100003126,UCSC,sativus,2019,4,Santa Cruz,36.95338,-122.06525,y,3433650,7.950558428,new,y,y
3590166,UCSC100003138,UCSC,sativus,2019,4,Santa Cruz,36.95224,-122.06277,y,3433650,8.202566515,new,y,y
