id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,simplifiedName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,OG_geodeticDatum,geodeticDatum_translated_to.WGS83,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey.dbpk,collID,recordID,references,X,X.1,X.2,X.3,X.4,X.5,X.6
4940224,US,,,PreservedSpecimen,http://n2t.net/ark:/65665/39fbe7973-81bb-434d-a7c2-39deaa971074,US 2000728,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,R. F. Hoover,,223,2/8/35,,1935,2,8,39,39,2/8/35,,,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,1,NA,,NA,North America,NA,NA,NA,United States,California,Stanislaus,,"Modesto, Stanislaus County.",,0,NA,37.63949,-121.0151,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,,4/12/23 0:18,http://n2t.net/ark:/65665/39fbe7973-81bb-434d-a7c2-39deaa971074,91,90333701-4119-4626-89fb-0a4105f2e472,https://cch2.org/portal/collections/individual/index.php?occid=4940224,,,NA,NA,NA,NA,
3523645,UCJEPS,VASC,,PreservedSpecimen,def09ae2-6a27-4c6e-b3e8-1f53b203b188,JEPS53814,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,,,,,,,NA,Willis L. Jepson,,17521,5/6/36,,1936,5,6,127,NA,May 6 1936,,creek bank in deep rich soil,,"petals bright yellow or pale yellow, lavender-brown-veined or dark purple-viened",NA,NA,NA,NA,NA,,,NA,NA,,Flowering/Fruiting,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Merced,,3 1/2 mi n of Snelling (Dry Creek); Dry Creek,,0,NA,37.57066,-120.43919,NAD27,yes,5259,,,,Terrain Navigator 5.03 USGS 1:24000,,,NA,NA,NA,NA,NA,,,,,11/3/21 16:23,JEPS53814,46,fc94540d-116f-46c0-b315-12a21736935f,https://cch2.org/portal/collections/individual/index.php?occid=3523645,,,NA,NA,NA,NA,
1368036,DAV,Vascular Plants,,PreservedSpecimen,cbc60367-4635-4ac7-a69a-77543189eb40,DAV310432,Accession #: DAV2637,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,R. N. Raynor,,s.n.,5/20/41,,1941,5,20,140,NA,20-May-41,Access Database Number (Deprecated): UCD115215,Growing in grain field.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Stanislaus,,Stanislaus County: Montpelier.,,0,NA,37.54302,-120.7076,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,,5/18/23 12:51,UCD115215,39,cbc60367-4635-4ac7-a69a-77543189eb40,https://cch2.org/portal/collections/individual/index.php?occid=1368036,,,NA,NA,NA,NA,
1367980,DAV,Vascular Plants,,PreservedSpecimen,e71fe15d-52ab-41da-a0d9-d27409507e2b,DAV310436,Accession #: DAV21651,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,,,,,,,NA,Rimo Bacigalupi,Alex D. Hawkes,3280,4/22/51,,1951,4,22,112,NA,22-Apr-51,Access Database Number (Deprecated): UCD115152,Along roadside.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Merced,,Merced County: between Merced Falls and Snelling.,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,,5/18/23 12:51,UCD115152,39,e71fe15d-52ab-41da-a0d9-d27409507e2b,https://cch2.org/portal/collections/individual/index.php?occid=1367980,,,NA,NA,NA,NA,
3498289,UCJEPS,VASC,,PreservedSpecimen,951b2846-bdad-463d-8e82-3d221e365539,JEPS8424,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,,,,,,,NA,"Rimo Bacigalupi, A. D. Hawkes",,3280,4/22/51,,1951,4,22,112,NA,Apr 22 1951,,along roadside,,,NA,NA,NA,NA,NA,,,NA,NA,,Flowering/Fruiting,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Merced,,along roadside between Merced Falls and Snelling,,0,NA,37.51705,-120.383787,NAD27,yes,4841,,,,Terrain Navigator 5.03 USGS 1:24000,,,NA,NA,NA,NA,NA,,,,,11/3/21 16:19,JEPS8424,46,38adc61d-0019-42d5-ad15-9863b288d4ce,https://cch2.org/portal/collections/individual/index.php?occid=3498289,,,NA,NA,NA,NA,
3476616,UCJEPS,VASC,,PreservedSpecimen,2d6c09bb-4e24-4961-acc0-8850f864dfac,UC1046483,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,,,,,,,NA,"Rimo Bacigalupi, Alex D. Hawkes",,3280,4/22/51,,1951,4,22,112,NA,Apr 22 1951,,along roadside,,,NA,NA,NA,NA,NA,,,NA,NA,,Flowering/Fruiting,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Merced,,between Merced Falls and Snelling,,0,NA,37.516956,-120.384758,NAD27,yes,4841,,,,Terrain Navigator 5.03 USGS 1:24000,,,NA,NA,NA,NA,NA,,,,,11/3/21 16:49,UC1046483,46,4435a549-d5d4-4523-ac81-5e1f6d49f5e5,https://cch2.org/portal/collections/individual/index.php?occid=3476616,,,NA,NA,NA,NA,
2324050,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74181,74181,urn:catalog:CAS:BOT:886063,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Howell, John Thomas",,s.n.,5/16/54,,1954,5,16,136,NA,"May 16, 1954.",,,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,El Dorado,,Sierra Nevada. Shingle Springs.,,0,NA,38.6654,-120.93198,,,NA,,,,,,,450,NA,NA,NA,NA,1476.0000000000 ft,,en,,5/13/11 11:07,urn:catalog:CAS:BOT-BC:74181,1,adab05f8-a2b9-44bc-9904-289729913df4,https://cch2.org/portal/collections/individual/index.php?occid=2324050,,,NA,NA,NA,NA,
2358623,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74178,74178,urn:catalog:CAS:DS:612703,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,Ihsan A. Al-Shehbaz,1/10/10,,,,,NA,"Pawek, Jean L.",,428,4/18/58,,1958,4,18,108,NA,18-Apr-58,"Flower color white to purple or yellow, some peach also. Plants 8 to 26 inches tall.",Growing at roadside by cultivated fields.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Amador,,On road to Ione.,,0,NA,38.34057,-120.9333,,,NA,,,,,,,91,NA,NA,NA,NA,300.0000000000 ft,,en,,5/13/11 11:08,urn:catalog:CAS:BOT-BC:74178,1,baee4ea7-06e1-40b8-aa39-6db574493775,https://cch2.org/portal/collections/individual/index.php?occid=2358623,,,NA,NA,NA,NA,
4745859,RENO,V,,PreservedSpecimen,c4273b31-6433-401f-9e04-096e0f051a78,77913,RENO 27792,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,C. Burke,,s.n.,3/28/59,,1959,3,28,87,NA,3/28/59,,"Dry meadow, near meadow and ditch; dry, sandy soil.",,"Plant 1 meter tall, leafy, erect; flowers yellow, white or light purple; common.",NA,NA,NA,NA,NA,,,NA,NA,"Eschscholtzia, Callandrinia sp., Medicago sp., annual forbs, gramineae.",,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Stanislaus,,3 miles E of Oakdale.,,0,NA,37.761917,-120.790949,WGS84,,969,,Mike,,GeoLocate,,,NA,NA,NA,NA,NA,,,,Mike,7/16/23 7:02,11526617,89,88c69e4c-73c5-48bc-a608-a42ca92ee662,https://cch2.org/portal/collections/individual/index.php?occid=4745859,,,NA,NA,NA,NA,
2298121,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74191,74191,urn:catalog:CAS:BOT:886053,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,Ihsan A. Al-Shehbaz,1/10/10,,,,,NA,"True, Gordon H.",,134,8/13/61,,1961,8,13,225,NA,"Aug. 13, 1961",,,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Nevada,,Indian Springs.,,0,NA,39.179444,-121.193889,,,NA,,,,,,,488,NA,NA,NA,NA,1600.0000000000 ft,,en,,5/13/11 11:29,urn:catalog:CAS:BOT-BC:74191,1,a59e6963-4663-48fe-a5aa-560f1601b6db,https://cch2.org/portal/collections/individual/index.php?occid=2298121,,,NA,NA,NA,NA,
3414522,UCJEPS,VASC,,PreservedSpecimen,8548a970-b846-481b-b082-d002ceab8e0f,JEPS45441,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,,,,,,,NA,Perry Allen,,,4/21/61,,1961,4,21,111,NA,Apr 21 1961,,in a field that had been cultivated years before,,fls white,NA,NA,NA,NA,NA,,,NA,NA,,Flowering/Fruiting,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Stanislaus,,vicinity of La Grange (just n of old dredge camp),,0,NA,37.664138,-120.461382,NAD27,yes,806,,,,Terrain Navigator,,,NA,NA,NA,NA,NA,,,,,11/3/21 16:22,JEPS45441,46,a8585fe9-f833-4fb7-9a18-8d4bb46ac72d,https://cch2.org/portal/collections/individual/index.php?occid=3414522,,,NA,NA,NA,NA,
3292668,UCJEPS,VASC,,PreservedSpecimen,ef5b06ab-ad02-432e-9672-67422b72498c,JEPS45440,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Perry Allen,,,4/21/61,,1961,4,21,111,NA,Apr 21 1961,,in a field that had been cultivated years before,,fls yellow,NA,NA,NA,NA,NA,,,NA,NA,,Flowering/Fruiting,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Stanislaus,,vicinity of La Grange,,0,NA,37.664236,-120.460407,NAD27,yes,806,,,,Terrain Navigator,,,NA,NA,NA,NA,NA,,,,,11/3/21 16:31,JEPS45440,46,fa22b640-2d8a-450b-9952-83021dd973f0,https://cch2.org/portal/collections/individual/index.php?occid=3292668,,,NA,NA,NA,NA,
2373106,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74226,74226,urn:catalog:CAS:BOT:886054,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"True, Gordon H.",,588A,5/11/62,,1962,5,11,131,NA,11-May-62,,,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Nevada,,"Sierra Nevada. On Bridgeport-French Corral Road, about 1 mile southeast of Bridgeport.",,0,NA,39.28978,-121.19337,,,NA,,,,,,,366,NA,NA,NA,NA,1200.0000000000 ft,,en,,5/13/11 12:59,urn:catalog:CAS:BOT-BC:74226,1,81d6cce4-11db-4e01-81b0-733b20311647,https://cch2.org/portal/collections/individual/index.php?occid=2373106,,,NA,NA,NA,NA,
5504855,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:684492,684492,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,"Hobson, Jean",,27,4/8/62,,1962,4,8,98,NA,4/8/62,Flowers purple and lavender. . CalState Hayward. .,"weather: sunny; open field, sand.",,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,San Joaquin,,"Holt, California",,0,NA,37.93485,-121.4269,,,NA,,,,,,,0,NA,NA,NA,NA,0.0000000000 ft,,en,,6/14/22 11:32,urn:catalog:CAS:BOT-BC:684492,1,4cb4f84d-4ec0-44a5-986a-b5f8d1852538,https://cch2.org/portal/collections/individual/index.php?occid=5504855,,,NA,NA,NA,NA,
5504856,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:684493,684493,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,"King, David L.",,s.n.,4/27/62,,1962,4,27,117,NA,4/27/62,CalState Hayward. .,adobe soil,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,San Joaquin,,Stockton,,0,NA,37.95998,-121.28977,,,NA,,,,,,,3,NA,NA,NA,NA,10.0000000000 ft,,en,,6/14/22 11:32,urn:catalog:CAS:BOT-BC:684493,1,d1893930-be60-4ade-acbd-3b027bed2490,https://cch2.org/portal/collections/individual/index.php?occid=5504856,,,NA,NA,NA,NA,
5504857,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:684494,684494,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,"Avale, Tom",,9,5/5/62,,1962,5,5,125,NA,5/5/62,CalState Hayward. .,average soil,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,San Joaquin,,Clements,,0,NA,38.19025,-121.0873,,,NA,,,,,,,152,NA,NA,NA,NA,500.0000000000 ft,,en,,6/14/22 11:35,urn:catalog:CAS:BOT-BC:684494,1,5d869609-81d1-4b6e-b089-be48966eb01a,https://cch2.org/portal/collections/individual/index.php?occid=5504857,,,NA,NA,NA,NA,
2424544,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74190,74190,urn:catalog:CAS:DS:502723,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Raven, Peter H.",,18824,4/19/64,,1964,4,19,110,NA,19-Apr-64,,Sandy borders of field.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Merced,,3 miles southwest of Livingston.,,0,NA,37.38388,-120.72488,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/13/11 11:28,urn:catalog:CAS:BOT-BC:74190,1,48a980fe-40ba-438c-9264-68dab5b16cfb,https://cch2.org/portal/collections/individual/index.php?occid=2424544,,,NA,NA,NA,NA,
2061760,CHSC,VascularPlants,,PreservedSpecimen,2d1a93c0-56fd-4a7c-8119-27560cc0469b,CHSC000537,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,M. Hayes,11/22/77,,,,,NA,P. Delaplane,,44,3/27/65,,1965,3,27,86,NA,3/27/65,,"Abundant in open field. Sandy soil. Associates: Vicia californica, Brassica campestris, Erodium botrys. Corolla white.",,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Butte,,In field at corner of Cactus and Manzanita. W. side of Cactus. Chico.,,0,NA,39.760833,-121.810833,NAD83,,402,39ß 45m 39s N; 121ß 48m 39s W,Bill Carlson,,,,,30,NA,NA,NA,NA,100ft.,,,,4/12/23 0:18,,44,2d1a93c0-56fd-4a7c-8119-27560cc0469b,https://cch2.org/portal/collections/individual/index.php?occid=2061760,,,NA,NA,NA,NA,
2030475,CHSC,VascularPlants,,PreservedSpecimen,cba48375-a64c-4c4b-83fb-2fd57375c484,CHSC010657,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,R.E. Preston,1/4/82,,,,,NA,Lowell Ahart,,,3/15/66,,1966,3,15,74,NA,3/15/66,,"Valley grassland. [Annotation label says ""despite the violet petals, the other characters are indicative of raphanistrum"" as per R.E. Preston].",,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Butte,,"Peter Ahart Ranch, Honcut.",,0,NA,39.351111,-121.520556,NAD83,,402,39ß 21m 4s N; 121ß 31m 14s W,Bill Carlson,,,,,43,NA,NA,NA,NA,140ft.,,,,4/12/23 0:18,,44,cba48375-a64c-4c4b-83fb-2fd57375c484,https://cch2.org/portal/collections/individual/index.php?occid=2030475,,,NA,NA,NA,NA,
4745861,RENO,V,,PreservedSpecimen,5ae11518-10bc-49fc-8e59-5d36863ae0d6,77914,RENO 23160,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,M.J. Williams,,s.n.,4/16/67,,1967,4,16,106,NA,4/16/67,,,,Naturalized weed.,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Amador,,Between Placerville and Plymouth.,,0,NA,38.5178,-120.848441,WGS84,,4000,,Mike,,GeoLocate,,unmappable.,305,NA,NA,NA,NA,1000 ft.,,,Mike,7/16/23 7:02,11526622,89,17fe05ea-3c4e-4a1c-b9a7-13dc9b76fe96,https://cch2.org/portal/collections/individual/index.php?occid=4745861,,,NA,NA,NA,NA,
5872887,CHSC,VascularPlants,,PreservedSpecimen,f9011cee-74f2-45ec-8f82-7ed040944566,CHSC126713,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,,,,,,,NA,R. Barrett,,126,4/2/68,,1968,4,2,93,NA,2-Apr-68,Label says: The Nature Conservancy.,Valley Grassland.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Tehama,,The Nature Conservancy Dye Creek Preserve. Cone Grove Road.,,NA,NA,40.10608,-122.05309,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,cinzia1948,9/8/23 14:02,,44,f9011cee-74f2-45ec-8f82-7ed040944566,https://cch2.org/portal/collections/individual/index.php?occid=5872887,,,NA,NA,NA,NA,
5872878,CHSC,VascularPlants,,PreservedSpecimen,7cc6388a-e7a7-42aa-9ddf-7cb52cfa8b2a,CHSC126717,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,,,,,,,NA,R. Barrett,,126.1,6/18/68,,1968,6,18,170,NA,18-Jun-68,Label says: The Nature Conservancy.,Valley Grassland.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Tehama,,The Nature Conservancy Dye Creek Preserve. Cone Grove Road.,,NA,NA,40.10608,-122.05309,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,cinzia1948,9/8/23 13:46,,44,7cc6388a-e7a7-42aa-9ddf-7cb52cfa8b2a,https://cch2.org/portal/collections/individual/index.php?occid=5872878,,,NA,NA,NA,NA,
3792189,FSC,,,PreservedSpecimen,84a892f1-3237-42e5-a231-8cef6d6fea69,FSC0010474,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Gary A. Watkins,,70035,3/6/70,,1970,3,6,65,NA,6-Mar-70,,"The soil type was loam and this plant is common. The plant community is the Valley Grassland. Associated with Montia perfollata , Raphanus rapitanistrum, Brassica Campestins",,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Yuba,,"The location of this plant was on Brownvilw Road, 6 miles north of Highway 20.the plant community is the Valley Grassland,",,0,NA,NA,NA,,,NA,,,,,,,152,NA,NA,NA,NA,"1,500 feet",,en,pawanpreetgill5,4/12/23 0:18,,38,84a892f1-3237-42e5-a231-8cef6d6fea69,https://cch2.org/portal/collections/individual/index.php?occid=3792189,,,NA,NA,NA,NA,
2039506,CHSC,VascularPlants,,PreservedSpecimen,3a8fac81-ce78-4ec1-b8c4-12e9e8605a49,CHSC026459,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,R.E. Preston,1/4/82,,,,,NA,P. Moyer,,69,11/7/71,,1971,11,7,311,NA,11/7/71,,Flowers white with purple veins.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Butte,,CSUC Campus. Lot between stadium and parking lot.,,0,NA,39.730556,-121.844444,NAD83,,402,39ß 43m 50s N; 121ß 50m 40s W,Bill Carlson,,,,,61,NA,NA,NA,NA,200ft.,,,,4/12/23 0:18,,44,3a8fac81-ce78-4ec1-b8c4-12e9e8605a49,https://cch2.org/portal/collections/individual/index.php?occid=2039506,,,NA,NA,NA,NA,
