"id","institutionCode","collectionCode","ownerInstitutionCode","basisOfRecord","occurrenceID","catalogNumber","otherCatalogNumbers","higherClassification","kingdom","phylum","class","order","family","scientificName","simplifiedName","taxonID","scientificNameAuthorship","genus","subgenus","specificEpithet","verbatimTaxonRank","infraspecificEpithet","taxonRank","identifiedBy","dateIdentified","identificationReferences","identificationRemarks","taxonRemarks","identificationQualifier","typeStatus","recordedBy","associatedCollectors","recordNumber","eventDate","eventDate2","year","month","day","startDayOfYear","endDayOfYear","verbatimEventDate","occurrenceRemarks","habitat","substrate","verbatimAttributes","behavior","vitality","fieldNumber","eventID","informationWithheld","dataGeneralizations","dynamicProperties","associatedOccurrences","associatedSequences","associatedTaxa","reproductiveCondition","establishmentMeans","cultivationStatus","lifeStage","sex","individualCount","samplingProtocol","preparations","locationID","continent","waterBody","islandGroup","island","country","stateProvince","county","municipality","locality","locationRemarks","localitySecurity","localitySecurityReason","decimalLatitude","decimalLongitude","OG_geodeticDatum","geodeticDatum_translated_to.WGS83","coordinateUncertaintyInMeters","verbatimCoordinates","georeferencedBy","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","verbatimElevation","disposition","language","recordEnteredBy","modified","sourcePrimaryKey.dbpk","collID","recordID","references","X","X.1","X.2","X.3","X.4","X.5","X.6"
2395595,"CAS","BOT-BC","","PreservedSpecimen","urn:catalog:CAS:BOT-BC:74242","74242","urn:catalog:CAS:BOT:330593","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","Ihsan A. Al-Shehbaz","2010-01","","","","",NA,"Pollard, Henry M.","","s.n.","10/5/44","",1944,10,5,279,NA,"Oct. 5, 1944.","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"",NA,NA,"",NA,"North America",NA,NA,NA,"United States","California","Ventura","","Ojai Valley. Ojai, School garden, California Prep. School.","",0,NA,34.45412,-119.2427,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","en","","5/13/11 14:53","urn:catalog:CAS:BOT-BC:74242",1,"db5d6bc4-e67d-4f5c-b86a-5bf6e5df83e9","https://cch2.org/portal/collections/individual/index.php?occid=2395595","","",NA,NA,NA,NA,""
304556,"UCSB","","","PreservedSpecimen","fc2b8820-1a5d-11e3-b49f-525400a0a001","UCSB032011","59666","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","","","","","","",NA,"Lyman Benson","","11728","5/21/45","",1945,5,21,141,NA,"","","Chaparral; woodland; north slope; heavy soils","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"",NA,NA,"Sheet - 1",NA,"",NA,NA,NA,"United States","California","Los Angeles","","1300 feet Pacific Slope Drainage","",0,NA,34.115,-117.7133333,"NAD83","",NA,"","","","","","copied from duplicate; Latitude was missing the degree, I added the 34d. Mapps correctly, in the Garden, Indian Hill is actual hill, not the street]; <1/4 section (appx. <400 M); <1/4 section (appx. <400 M)",NA,NA,NA,NA,NA,"","","","preprocessed","6/11/14 9:16","",35,"a8f2f44b-14a6-45ba-bb5e-43b5a4f3e9e4","https://cch2.org/portal/collections/individual/index.php?occid=304556","","",NA,NA,NA,NA,""
98493,"SBBG","","","PreservedSpecimen","8455c1c0-f40c-44a6-8a2d-09d941301aeb","SBBG213814","SBBG_old: 2546","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus raphanistrum","Raphanus raphanistrum",29701,"L.","Raphanus",NA,"raphanistrum","","","Species","","","","","","",NA,"Clifton F. Smith","","1488","7/17/45","",1945,7,17,198,NA,"7/17/45","","along football field","","fls yellow",NA,NA,NA,NA,NA,"","",NA,NA,"","Flowers Present; Fruit Present","",NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"United States","California","Santa Barbara","","West Beach, Santa Barbara","",0,NA,34.403,-119.698,"NAD83","",500,"","Rancho Santa Ana (no. 8)","","MyTopo","","georef from 2006-2015 archive backup file; Date Georeferenced: Mon Dec 26 13:37:13 2011",NA,NA,NA,NA,NA,"","","","alejanneros","9/25/18 1:01","",16,"236861bc-cd98-4dca-8639-f99a152f6f3b","https://cch2.org/portal/collections/individual/index.php?occid=98493","","",NA,NA,NA,NA,""
304536,"UCSB","","","PreservedSpecimen","fc2b0d32-1a5d-11e3-b49f-525400a0a001","UCSB031995","2403","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus raphanistrum","Raphanus raphanistrum",29701,"L.","Raphanus",NA,"raphanistrum","","","Species","","","","","","",NA,"Clifton F. Smith","","1488","7/17/45","",1945,7,17,198,NA,"","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"",NA,NA,"Sheet - 1",NA,"",NA,NA,NA,"United States","California","Santa Barbara","","Along La Playa Football Field at West Beach, Santa Barbara","",0,NA,34.403,-119.698,"NAD83","",500,"","Rancho Santa Ana (no. 8)","","MyTopo","","copied from duplicate; georef from 2006-2015 archive backup file; Date Georeferenced: Mon Dec 26 13:37:13 2011",NA,NA,NA,NA,NA,"","","","preprocessed","6/11/14 9:10","",35,"44406ab7-8904-4717-bc94-047ee512ee17","https://cch2.org/portal/collections/individual/index.php?occid=304536","","",NA,NA,NA,NA,""
2411397,"CAS","BOT-BC","","PreservedSpecimen","urn:catalog:CAS:BOT-BC:74215","74215","urn:catalog:CAS:BOT:480326","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus raphanistrum","Raphanus raphanistrum",29701,"L.","Raphanus",NA,"raphanistrum","","","Species","Ihsan A. Al-Shehbaz","2010-01","","","","",NA,"Pollard, Henry M.","","s.n.","3/24/45","",1945,3,24,83,NA,"24-Mar-45","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"",NA,NA,"",NA,"North America",NA,NA,NA,"United States","California","Ventura","","Ventura River Basin. Fairview Road.","",0,NA,34.4565,-119.27986,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","en","","5/13/11 12:25","urn:catalog:CAS:BOT-BC:74215",1,"8ffe0f10-1e71-42ac-ac94-497c19ea3922","https://cch2.org/portal/collections/individual/index.php?occid=2411397","","",NA,NA,NA,NA,""
2324177,"CAS","BOT-BC","","PreservedSpecimen","urn:catalog:CAS:BOT-BC:74208","74208","urn:catalog:CAS:DS:312810","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus raphanistrum","Raphanus raphanistrum",29701,"L.","Raphanus",NA,"raphanistrum","","","Species","Ihsan A. Al-Shehbaz","2010-01","","","","",NA,"Kolts, Barbara","","s.n.","7/27/46","",1946,7,27,208,NA,"27-Jul-46","","Dry fields.","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"",NA,NA,"",NA,"North America",NA,NA,NA,"United States","California","Santa Clara","","Around Stanford.","",0,NA,37.42689,-122.1708,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","en","","5/13/11 12:13","urn:catalog:CAS:BOT-BC:74208",1,"2235d4fb-1d1a-418d-afb0-e33640f47f53","https://cch2.org/portal/collections/individual/index.php?occid=2324177","","",NA,NA,NA,NA,""
47113,"SBBG","","","PreservedSpecimen","1cfccead-16c2-46a7-8300-807381b4bae1","SBBG213834","SBBG_old: 25547","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","","","","","","",NA,"Dara Emery","","","4/4/47","",1947,4,4,94,NA,"4/4/47","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","Flowers Present; Fruit Present","",NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"United States","California","Los Angeles","","San Fernando Valley","",0,NA,NA,NA,"NULL","",30000,"","DHWilken","","GeoLocate","","ER > 30 km; too vague to georeference",NA,NA,NA,NA,NA,"","","","","9/25/18 1:01","",16,"ae63514d-1f52-4bb2-9b1e-b7ca4d633aa8","https://cch2.org/portal/collections/individual/index.php?occid=47113","","",NA,NA,NA,NA,""
2288810,"CAS","BOT-BC","","PreservedSpecimen","urn:catalog:CAS:BOT-BC:74216","74216","urn:catalog:CAS:BOT:336657","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus raphanistrum","Raphanus raphanistrum",29701,"L.","Raphanus",NA,"raphanistrum","","","Species","Ihsan A. Al-Shehbaz","2010-01","","","","",NA,"Pollard, Henry M.","","s.n.","2/16/47","",1947,2,16,47,NA,"Feb. 16, 1947","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"",NA,NA,"",NA,"North America",NA,NA,NA,"United States","California","Ventura","","Ventura River Basin. Fairview Road.","",0,NA,34.4565,-119.27986,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","en","","5/13/11 12:26","urn:catalog:CAS:BOT-BC:74216",1,"3c6a9d7f-e5ac-4a72-adad-ff7f31a3099c","https://cch2.org/portal/collections/individual/index.php?occid=2288810","","",NA,NA,NA,NA,""
304543,"UCSB","","","PreservedSpecimen","fc2b37d0-1a5d-11e3-b49f-525400a0a001","UCSB032009","2431","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","","","","","","",NA,"Kamb, Peter","","760","2/1/48","",1948,2,1,32,NA,"","","Damp roadside ditch; Upper Sonoran Zone","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"",NA,NA,"Sheet - 1",NA,"",NA,NA,NA,"United States","California","Riverside","","Valley in the Jurupa Mts. west of Colton, San Bernardino/Riverside County","",0,NA,34.030014,-117.41687,"NAD27","yes",5000,"","UCRiverside A","","CCH GBIF georeference (copied from UCD56268)","","Sun Mar 2 21:11:46 2014",NA,NA,NA,NA,NA,"","","","preprocessed","6/11/14 9:15","",35,"ecfc5503-93c4-48d4-8343-95b0da04051e","https://cch2.org/portal/collections/individual/index.php?occid=304543","","",NA,NA,NA,NA,""
2291878,"CAS","BOT-BC","","PreservedSpecimen","urn:catalog:CAS:BOT-BC:74283","74283","urn:catalog:CAS:BOT:490962","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","Ihsan A. Al-Shehbaz","2010-01","","","","",NA,"Gallup, A. H.","","s.n.","3/17/49","",1949,3,17,76,NA,"3/17/49","Common. Native of Eurasia.","In open places.","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"",NA,NA,"",NA,"North America",NA,NA,NA,"United States","California","Los Angeles","","Near north-central portion of the property, LASCA.","",0,NA,34.1432,-118.05502,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","en","","5/13/11 17:01","urn:catalog:CAS:BOT-BC:74283",1,"0df0bd87-12a9-4682-9a22-1cceb6d7c7b4","https://cch2.org/portal/collections/individual/index.php?occid=2291878","","",NA,NA,NA,NA,""
2390070,"CAS","BOT-BC","","PreservedSpecimen","urn:catalog:CAS:BOT-BC:74348","74348","urn:catalog:CAS:DS:593632","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","Ihsan A. Al-Shehbaz","2010-01","","","","",NA,"Thomas, J. H.","","221","4/2/49","",1949,4,2,92,NA,"2-Apr-49","Weeds.","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"",NA,NA,"",NA,"North America",NA,NA,NA,"United States","California","Santa Clara","","In Palo Alto.","",0,NA,NA,NA,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","en","","5/16/11 16:43","urn:catalog:CAS:BOT-BC:74348",1,"c232140f-c9d7-4fcb-b8e0-1b5f33b41b66","https://cch2.org/portal/collections/individual/index.php?occid=2390070","","",NA,NA,NA,NA,""
2292239,"CAS","BOT-BC","","PreservedSpecimen","urn:catalog:CAS:BOT-BC:74194","74194","urn:catalog:CAS:BOT:531046","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus raphanistrum","Raphanus raphanistrum",29701,"L.","Raphanus",NA,"raphanistrum","","","Species","Ihsan A. Al-Shehbaz","2010-01","","","","",NA,"Merkel, Terrence J.","","41","5/20/50","",1950,5,20,140,NA,"20-May-50","Erect, herbage hispid, base of stem purple. Corolla white.","Sand dunes. Associated plant - Malva borealis, Lupinus arboreus, Eschscholtzia californica.","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"",NA,NA,"",NA,"North America",NA,NA,NA,"United States","California","San Francisco","","West side of Lone Mountain, San Francisco.","",0,NA,37.77988,-122.47448,"","",NA,"","","","","","",91,NA,NA,NA,NA,"300.0000000000 ft","","en","","5/13/11 11:46","urn:catalog:CAS:BOT-BC:74194",1,"afe78eb9-d3cb-41e2-9565-07e12ae3c604","https://cch2.org/portal/collections/individual/index.php?occid=2292239","","",NA,NA,NA,NA,""
2270810,"CAS","BOT-BC","","PreservedSpecimen","urn:catalog:CAS:BOT-BC:74353","74353","urn:catalog:CAS:DS:593630","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","Ihsan A. Al-Shehbaz","2010-01","","","","",NA,"Thomas, J. H.","","1361","3/27/50","",1950,3,27,86,NA,"Mar. 27, 1950","Weeds. Plants 1-2 feet tall, flowers blue and white.","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"",NA,NA,"",NA,"North America",NA,NA,NA,"United States","California","Santa Cruz","","Davenport Landing.","",0,NA,37.025,-122.2166667,"","",NA,"37∞01.5'N, 122∞13'W","","","","","",NA,NA,NA,NA,NA,"","","en","","5/16/11 17:09","urn:catalog:CAS:BOT-BC:74353",1,"60d65e25-5bda-4e43-b780-cc8085141225","https://cch2.org/portal/collections/individual/index.php?occid=2270810","","",NA,NA,NA,NA,""
2334980,"CAS","BOT-BC","","PreservedSpecimen","urn:catalog:CAS:BOT-BC:74356","74356","urn:catalog:CAS:DS:593629","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","Ihsan A. Al-Shehbaz","2010-01","","","","",NA,"Thomas, John H.","","1419","3/30/50","",1950,3,30,89,NA,"30-Mar-50","Petals yellow. Common locally.","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"",NA,NA,"",NA,"North America",NA,NA,NA,"United States","California","Santa Cruz","","Vacant lot at Capitola.","",0,NA,36.98015,-121.95641,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","en","","5/16/11 17:13","urn:catalog:CAS:BOT-BC:74356",1,"4b2a13aa-37fd-4ad1-a13c-250319141c12","https://cch2.org/portal/collections/individual/index.php?occid=2334980","","",NA,NA,NA,NA,""
2450089,"CAS","BOT-BC","","PreservedSpecimen","urn:catalog:CAS:BOT-BC:74197","74197","urn:catalog:CAS:DS:380398","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus raphanistrum","Raphanus raphanistrum",29701,"L.","Raphanus",NA,"raphanistrum","","","Species","Ihsan A. Al-Shehbaz","2010-01","","","","",NA,"Thomas, J. H.","","1984","6/10/50","",1950,6,10,161,NA,"10-Jun-50","","At edge of cultivated field.","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"",NA,NA,"",NA,"North America",NA,NA,NA,"United States","California","Santa Cruz","","North end of Cliff Drive, Santa Cruz.","",0,NA,36.95788,-122.02942,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","en","","5/13/11 11:53","urn:catalog:CAS:BOT-BC:74197",1,"b415a381-c2ad-4e45-9561-19e4282550ca","https://cch2.org/portal/collections/individual/index.php?occid=2450089","","",NA,NA,NA,NA,""
2358602,"CAS","BOT-BC","","PreservedSpecimen","urn:catalog:CAS:BOT-BC:74223","74223","urn:catalog:CAS:BOT:886052","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","Ihsan A. Al-Shehbaz","2010-01","","","","",NA,"Pollard, Henry M.","","s.n.","8/23/51","",1951,8,23,235,NA,"Aug. 23, 1951.","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"",NA,NA,"",NA,"North America",NA,NA,NA,"United States","California","Fresno","","Huntington Lake and vicinity. Big Creek.","",0,NA,37.23186,-119.20288,"","",NA,"","","","","","",1524,NA,NA,NA,NA,"5000.0000000000 ft","","en","","5/13/11 12:39","urn:catalog:CAS:BOT-BC:74223",1,"8539c602-be81-47f8-9e5c-7a2f081e25a1","https://cch2.org/portal/collections/individual/index.php?occid=2358602","","",NA,NA,NA,NA,""
375726,"SDSU","","","PreservedSpecimen","6910e0ce-c5e5-4a35-acb6-9503d17d39f7","SDSU01249","01249","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","","","","","","",NA,"Collier, Gerald","","M194","4/7/51","",1951,4,7,97,NA,"4/7/51","","Brim of sea bluff Point Dume.","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","",0,NA,"",NA,NA,"",NA,"",NA,NA,NA,"United States","California","Los Angeles","","About 2 miles west of U.S Hwy 101. 100 yards from road.","",0,NA,34.00137,-118.80715,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","preprocessed","4/12/23 0:18","",6,"6910e0ce-c5e5-4a35-acb6-9503d17d39f7","https://cch2.org/portal/collections/individual/index.php?occid=375726","","",NA,NA,NA,NA,""
1367980,"DAV","Vascular Plants","","PreservedSpecimen","e71fe15d-52ab-41da-a0d9-d27409507e2b","DAV310436","Accession #: DAV21651","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus raphanistrum","Raphanus raphanistrum",29701,"L.","Raphanus",NA,"raphanistrum","","","Species","","","","","","",NA,"Rimo Bacigalupi","Alex D. Hawkes","3280","4/22/51","",1951,4,22,112,NA,"22-Apr-51","Access Database Number (Deprecated): UCD115152","Along roadside.","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"United States","California","Merced","","Merced County: between Merced Falls and Snelling.","",0,NA,NA,NA,"","",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","5/18/23 12:51","UCD115152",39,"e71fe15d-52ab-41da-a0d9-d27409507e2b","https://cch2.org/portal/collections/individual/index.php?occid=1367980","","",NA,NA,NA,NA,""
3498289,"UCJEPS","VASC","","PreservedSpecimen","951b2846-bdad-463d-8e82-3d221e365539","JEPS8424","","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus raphanistrum","Raphanus raphanistrum",29701,"L.","Raphanus",NA,"raphanistrum","","","Species","","","","","","",NA,"Rimo Bacigalupi, A. D. Hawkes","","3280","4/22/51","",1951,4,22,112,NA,"Apr 22 1951","","along roadside","","",NA,NA,NA,NA,NA,"","",NA,NA,"","Flowering/Fruiting","",NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"United States","California","Merced","","along roadside between Merced Falls and Snelling","",0,NA,37.51705,-120.383787,"NAD27","yes",4841,"","","","Terrain Navigator 5.03 USGS 1:24000","","",NA,NA,NA,NA,NA,"","","","","11/3/21 16:19","JEPS8424",46,"38adc61d-0019-42d5-ad15-9863b288d4ce","https://cch2.org/portal/collections/individual/index.php?occid=3498289","","",NA,NA,NA,NA,""
3476616,"UCJEPS","VASC","","PreservedSpecimen","2d6c09bb-4e24-4961-acc0-8850f864dfac","UC1046483","","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus raphanistrum","Raphanus raphanistrum",29701,"L.","Raphanus",NA,"raphanistrum","","","Species","","","","","","",NA,"Rimo Bacigalupi, Alex D. Hawkes","","3280","4/22/51","",1951,4,22,112,NA,"Apr 22 1951","","along roadside","","",NA,NA,NA,NA,NA,"","",NA,NA,"","Flowering/Fruiting","",NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"United States","California","Merced","","between Merced Falls and Snelling","",0,NA,37.516956,-120.384758,"NAD27","yes",4841,"","","","Terrain Navigator 5.03 USGS 1:24000","","",NA,NA,NA,NA,NA,"","","","","11/3/21 16:49","UC1046483",46,"4435a549-d5d4-4523-ac81-5e1f6d49f5e5","https://cch2.org/portal/collections/individual/index.php?occid=3476616","","",NA,NA,NA,NA,""
375714,"SDSU","","","PreservedSpecimen","31c8303f-e91e-4b23-a4aa-ab4c877fc897","SDSU01237","01237","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus sativus","Raphanus sativus",29702,"L.","Raphanus",NA,"sativus","","","Species","","","","","","",NA,"Beckett, G.D.","","2950","3/12/51","",1951,3,12,71,NA,"3/12/51","","","","Wild-radish.?",NA,NA,NA,NA,NA,"","",NA,NA,"","","",0,NA,"",NA,NA,"",NA,"",NA,NA,NA,"United States","California","San Diego","","Bonita.","",0,NA,32.65783,-117.03003,"WGS84","",1609,"32.66∞ N; 117.03∞ W","Mary Alice Kessler","","Rancho Santa Ana: 2007-2009 CCH GBIF georeferencing grant","","3-Mar-09",NA,NA,NA,NA,NA,"","","","preprocessed","4/12/23 0:18","",6,"31c8303f-e91e-4b23-a4aa-ab4c877fc897","https://cch2.org/portal/collections/individual/index.php?occid=375714","","",NA,NA,NA,NA,""
5504845,"CAS","BOT-BC","","PreservedSpecimen","urn:catalog:CAS:BOT-BC:684482","684482","","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus raphanistrum","Raphanus raphanistrum",29701,"L.","Raphanus",NA,"raphanistrum","","","Species","","","","","","",NA,"Roos, John C.","","5565","4/22/52","",1952,4,22,113,NA,"22-Apr-52","Cruciferae. Flowers yellow. . CalState Hayward.","along roadside with Chenopodium album, Raphanus sativus, ect.","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"",NA,NA,"",NA,"North America",NA,NA,NA,"United States","California","San Bernardino","","Loma Linda; San Bernardino Valley.","",0,NA,34.05533,-117.26123,"","",NA,"","","","","","",320,NA,NA,NA,NA,"1050.0000000000 ft","","en","","6/14/22 10:30","urn:catalog:CAS:BOT-BC:684482",1,"651b821f-0c74-435a-9ab1-a2d36fd52c1c","https://cch2.org/portal/collections/individual/index.php?occid=5504845","","",NA,NA,NA,NA,""
469021,"SD","","","PreservedSpecimen","CC725B0A-5C78-4CAB-B83E-B019EFFF400C","SD00061955","SD143423","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus|Raphanus raphanistrum|Raphanus raphanistrum subsp. raphanistrum","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Raphanus raphanistrum f. albus","Raphanus raphanistrum",417603,"(Sch¸bl. & G. Martens) Thell.","Raphanus",NA,"raphanistrum","f.","albus","Form","","","","","","",NA,"Skip Stone","","20A","4/1/52","",1952,4,1,92,NA,"4/1/52","","Loam","","",NA,NA,NA,NA,NA,"","",NA,NA,"grassy meadow","FFL","",0,NA,"",NA,NA,"",NA,"",NA,NA,NA,"United States","California","San Diego","","National City","",0,NA,32.67811,-117.09919,"WGS84","",3218,"","mak","","TOPO! v3.4.2","","",NA,NA,NA,NA,NA,"unknownft.","","","","9/4/24 12:56","SD143423",43,"1b70b242-d672-4983-ae5f-c509436bcab7","https://cch2.org/portal/collections/individual/index.php?occid=469021","","",NA,NA,NA,NA,""
